route_id,delay_counts_by_route,total_counts_by_route,%_delayed_by_route
202407148086856,0,2,0.0
202407148086858,0,13,0.0
202407148086860,0,11,0.0
202407148086862,0,17,0.0
202407148086868,0,12,0.0
202407148086872,0,13,0.0
202407148086878,0,1,0.0
202407148086880,0,6,0.0
202407148086882,0,2,0.0
202407148086886,0,4,0.0
202407148086907,0,30,0.0
202407148086912,0,1,0.0
202407148086918,0,1,0.0
202407148086919,0,3,0.0
202407148086921,0,3,0.0
202407148086922,2,2,100.0
202407148086924,8,9,88.88888888888889
202407148086927,16,24,66.66666666666666
202407148086928,0,1,0.0
202407148086929,0,5,0.0
202407148086930,15,23,65.21739130434783
202407148086933,16,23,69.56521739130434
202407148086934,8,8,100.0
202407148086937,16,17,94.11764705882352
202407148086939,16,16,100.0
202407148086940,0,1,0.0
202407148086941,0,1,0.0
202407148086942,8,8,100.0
202407148086947,0,2,0.0
202407148086948,0,10,0.0
202407148086951,0,2,0.0
202407148086952,0,1,0.0
202407148086954,0,2,0.0
202407148086955,0,3,0.0
202407148086956,0,7,0.0
202407148086957,0,4,0.0
202407148086971,0,9,0.0
202407148086976,0,8,0.0
202407148086978,0,13,0.0
202407148086980,0,15,0.0
202407148086982,0,3,0.0
202407148086984,0,3,0.0
202407148086986,0,1,0.0
202407148086988,0,3,0.0
202407148086991,0,17,0.0
202407148086994,0,2,0.0
202407148086997,0,1,0.0
202407148087000,0,1,0.0
202407148087006,0,1,0.0
202407148087009,0,3,0.0
202407148087012,0,2,0.0
202407148087015,0,3,0.0
202407148087018,0,3,0.0
202407148087021,0,1,0.0
202407148087024,0,2,0.0
202407148087027,0,1,0.0
202407148087030,0,2,0.0
202407148087033,0,2,0.0
202407148087036,0,3,0.0
202407148087039,0,7,0.0
202407148087042,0,2,0.0
202407148087048,0,2,0.0
202407148087051,0,2,0.0
202407148087054,0,1,0.0
202407148087057,0,3,0.0
202407148087060,0,1,0.0
202407148087069,0,2,0.0
202407148087080,0,1,0.0
202407148087082,0,2,0.0
202407148087084,0,4,0.0
202407148087088,0,1,0.0
202407148087090,0,1,0.0
202407148087094,0,1,0.0
202407148087096,0,3,0.0
202407148087098,0,1,0.0
202407148087100,0,2,0.0
202407148087102,0,1,0.0
202407148087105,0,2,0.0
202407148087111,0,3,0.0
202407148087114,0,5,0.0
202407148087117,0,3,0.0
202407148087120,0,3,0.0
202407148087123,0,2,0.0
202407148087126,0,4,0.0
202407148087129,0,3,0.0
202407148087132,0,4,0.0
202407148087135,0,8,0.0
202407148087137,0,16,0.0
202407148087141,0,5,0.0
202407148087146,0,3,0.0
202407148087153,0,2,0.0
202407148087222,0,4,0.0
202407148087227,0,4,0.0
202407148087230,0,4,0.0
202407148087232,0,11,0.0
202407148087234,0,1,0.0
202407148087236,0,19,0.0
202407148087238,0,2,0.0
202407148087240,0,12,0.0
202407148087242,0,2,0.0
202407148087246,0,1,0.0
202407148087250,0,2,0.0
202407148087252,0,7,0.0
202407148087254,0,2,0.0
202407148087256,0,1,0.0
202407148087258,0,1,0.0
202407148087260,0,2,0.0
202407148087262,0,1,0.0
202407148087264,0,4,0.0
202407148087266,0,3,0.0
202407148087268,0,2,0.0
202407148087270,0,3,0.0
202407148087272,0,2,0.0
202407148087274,0,13,0.0
202407148087276,0,3,0.0
202407148087278,0,3,0.0
202407148087280,0,19,0.0
202407148087282,0,5,0.0
202407148087284,0,6,0.0
202407148087286,0,1,0.0
202407148087288,0,2,0.0
202407148087290,0,2,0.0
202407148087294,0,4,0.0
202407148087296,0,5,0.0
202407148087298,0,2,0.0
202407148087300,0,9,0.0
202407148087304,0,2,0.0
202407148087306,0,14,0.0
202407148087308,0,2,0.0
202407148087310,0,1,0.0
202407148087312,0,2,0.0
202407148087314,0,2,0.0
202407148087317,0,2,0.0
202407148087319,0,1,0.0
202407148087324,0,4,0.0
202407148087326,0,5,0.0
202407148087328,0,14,0.0
202407148087330,0,3,0.0
202407148087334,0,2,0.0
202407148087336,9,18,50.0
202407148087338,0,4,0.0
202407148087340,0,2,0.0
202407148087342,0,13,0.0
202407148087346,0,5,0.0
202407148087347,0,3,0.0
202407148087349,0,14,0.0
202407148087351,0,17,0.0
202407148087352,0,23,0.0
202407148087353,0,9,0.0
202407148087354,0,7,0.0
202407148087355,0,13,0.0
202407148087356,0,27,0.0
202407148087360,0,9,0.0
202407148087364,0,6,0.0
202407148087367,0,5,0.0
202407148087369,0,3,0.0
202407148087372,0,3,0.0
202407148087374,0,16,0.0
202407148087377,0,2,0.0
202407148087379,0,8,0.0
202407148087382,0,3,0.0
202407148087384,0,9,0.0
202407148087387,0,5,0.0
202407148087389,0,12,0.0
202407148087391,0,2,0.0
202407148087393,0,7,0.0
202407148087395,0,3,0.0
202407148087397,0,12,0.0
202407148087399,0,1,0.0
202407148087401,0,3,0.0
202407148087403,0,3,0.0
202407148087407,0,1,0.0
202407148087409,0,11,0.0
202407148087411,0,5,0.0
202407148087413,0,11,0.0
202407148087415,0,2,0.0
202407148087417,0,6,0.0
202407148087419,0,1,0.0
202407148087421,0,1,0.0
202407148087423,0,3,0.0
202407148087425,0,3,0.0
202407148087427,0,2,0.0
202407148087429,0,6,0.0
202407148087431,0,1,0.0
202407148087433,0,8,0.0
202407148087435,0,1,0.0
202407148087437,0,1,0.0
202407148087439,0,2,0.0
202407148087441,0,22,0.0
202407148087444,0,3,0.0
202407148087454,0,3,0.0
202407148087456,0,2,0.0
202407148087459,0,1,0.0
202407148087461,0,3,0.0
202407148087464,0,13,0.0
202407148087466,0,1,0.0
202407148087469,0,2,0.0
202407148087471,0,10,0.0
202407148087473,0,2,0.0
202407148087475,0,7,0.0
202407148087478,0,2,0.0
202407148087480,0,16,0.0
202407148087482,0,16,0.0
202407148087484,0,1,0.0
202407148087486,0,4,0.0
202407148087488,0,1,0.0
202407148087490,0,1,0.0
202407148087492,0,2,0.0
202407148087494,0,1,0.0
202407148087496,0,1,0.0
202407148087498,0,1,0.0
202407148087500,0,5,0.0
202407148087503,0,5,0.0
202407148087506,0,13,0.0
202407148087507,0,4,0.0
202407148087685,0,12,0.0
202407148087686,0,4,0.0
202407148087687,0,5,0.0
202407148087691,0,2,0.0
202407148087694,0,1,0.0
202407148087698,0,2,0.0
202407148087702,0,2,0.0
202407148087704,0,2,0.0
202407148087706,0,6,0.0
202407148087710,0,8,0.0
202407148087712,0,2,0.0
202407148087722,0,1,0.0
202407148087745,0,2,0.0
202407148087749,0,2,0.0
202407148087750,0,9,0.0
202407148087755,0,1,0.0
202407148087756,0,2,0.0
202407148087761,0,1,0.0
202407148087763,0,1,0.0
202407148087765,0,5,0.0
202407148087769,0,3,0.0
202407148087771,0,4,0.0
202407148087773,0,4,0.0
202407148087774,0,2,0.0
202407148087775,0,1,0.0
202407148087785,0,2,0.0
202407148087938,0,1,0.0
202407148087943,0,11,0.0
202407148087986,0,12,0.0
202407148087987,0,32,0.0
202407148087988,0,58,0.0
202407148087991,0,7,0.0
202407148087999,0,4,0.0
202407148088006,0,3,0.0
202407148088010,0,4,0.0
202407148088015,0,1,0.0
202407148088019,0,1,0.0
202407148088031,0,1,0.0
202407148088082,0,2,0.0
202407148088094,0,1,0.0
202407148088102,0,6,0.0
202407148088103,0,1,0.0
202407148088108,0,3,0.0
202407148088191,20,20,100.0
202407148088196,2,4,50.0
202407148088238,28,29,96.55172413793103
202407148088249,14,15,93.33333333333333
202407148088255,8,9,88.88888888888889
202407148088257,2,2,100.0
202407148088261,4,5,80.0
202407148088262,2,2,100.0
202407148088271,3,3,100.0
202407148088279,0,2,0.0
202407148088285,8,9,88.88888888888889
202407148088305,2,2,100.0
202407148088309,20,20,100.0
202407148088347,0,3,0.0
202407148088365,0,2,0.0
202407148088368,0,1,0.0
202407148088371,10,10,100.0
202407148088400,0,1,0.0
202407148088401,2,3,66.66666666666666
202407148088402,2,2,100.0
202407148088403,2,2,100.0
202407148088408,1,2,50.0
202407148088409,16,18,88.88888888888889
202407148088420,1,4,25.0
202407148088431,0,1,0.0
202407148088495,10,12,83.33333333333334
202407148088525,4,5,80.0
202407148088549,8,9,88.88888888888889
202407148088552,18,18,100.0
202407148088555,13,13,100.0
202407148088556,26,26,100.0
202407148088557,18,18,100.0
202407148088583,0,3,0.0
202407148088604,20,22,90.9090909090909
202407148088634,12,12,100.0
202407148088643,0,2,0.0
202407148088654,0,2,0.0
202407148088952,0,3,0.0
202407148088977,0,3,0.0
202407148088986,0,4,0.0
202407148088987,0,2,0.0
202407148089021,38,42,90.47619047619048
202407148089074,9,16,56.25
202407148089181,0,1,0.0
202407148089325,0,25,0.0
202407148089330,0,25,0.0
202407148089335,0,2,0.0
202407148089340,0,2,0.0
202407148089345,0,4,0.0
202407148089350,0,1,0.0
202407148089353,0,17,0.0
202407148089356,0,3,0.0
202407148089359,0,3,0.0
202407148089368,0,2,0.0
202407148089371,0,3,0.0
202407148089374,0,11,0.0
202407148089377,0,1,0.0
202407148089380,0,2,0.0
202407148089383,0,10,0.0
202407148089386,0,1,0.0
202407148089392,0,1,0.0
202407148089395,0,1,0.0
202407148089398,0,4,0.0
202407148089401,0,4,0.0
202407148089404,0,4,0.0
202407148089407,0,1,0.0
202407148089409,0,1,0.0
202407148089413,0,1,0.0
202407148089415,0,2,0.0
202407148089419,0,5,0.0
202407148089422,0,1,0.0
202407148089428,0,1,0.0
202407148089431,0,5,0.0
202407148089434,0,5,0.0
202407148089440,0,1,0.0
202407148089443,0,18,0.0
202407148089449,0,2,0.0
202407148089452,0,4,0.0
202407148089455,0,2,0.0
202407148089464,0,8,0.0
202407148089467,0,2,0.0
202407148089470,0,1,0.0
202407148089473,0,1,0.0
202407148089479,0,2,0.0
202407148089482,0,1,0.0
202407148089485,0,2,0.0
202407148089494,0,2,0.0
202407148089500,0,13,0.0
202407148089503,0,3,0.0
202407148089506,0,2,0.0
202407148089509,0,1,0.0
202407148089512,0,3,0.0
202407148089515,0,24,0.0
202407148089518,0,2,0.0
202407148089521,0,1,0.0
202407148089530,0,1,0.0
202407148089536,0,1,0.0
202407148089541,0,4,0.0
202407148089546,0,1,0.0
202407148089551,0,1,0.0
202407148089556,0,1,0.0
202407148089561,0,14,0.0
202407148089566,0,3,0.0
202407148089569,0,5,0.0
202407148089572,0,5,0.0
202407148089575,0,5,0.0
202407148089581,0,3,0.0
202407148089588,0,1,0.0
202407148089591,0,15,0.0
202407148089597,0,15,0.0
202407148089600,0,1,0.0
202407148089604,0,11,0.0
202407148089607,0,23,0.0
202407148089610,0,15,0.0
202407148089613,0,5,0.0
202407148089616,0,2,0.0
202407148089619,0,6,0.0
202407148089622,0,3,0.0
202407148089625,0,15,0.0
202407148089628,0,14,0.0
202407148089631,0,1,0.0
202407148089634,0,1,0.0
202407148089637,0,6,0.0
202407148089640,0,2,0.0
202407148089646,0,27,0.0
202407148089649,0,1,0.0
202407148089652,0,19,0.0
202407148089655,0,1,0.0
202407148089658,0,2,0.0
202407148089661,0,2,0.0
202407148089666,0,6,0.0
202407148089669,0,2,0.0
202407148089674,0,5,0.0
202407148089677,0,1,0.0
202407148089680,0,17,0.0
202407148089683,0,14,0.0
202407148089686,0,1,0.0
202407148089689,0,11,0.0
202407148089692,0,2,0.0
202407148089695,0,2,0.0
202407148089704,0,2,0.0
202407148089707,0,9,0.0
202407148089710,0,2,0.0
202407148089713,0,7,0.0
202407148089716,0,2,0.0
202407148089719,0,5,0.0
202407148089722,0,5,0.0
202407148089725,0,2,0.0
202407148089728,0,5,0.0
202407148089731,0,1,0.0
202407148089734,0,6,0.0
202407148089737,0,1,0.0
202407148089740,0,5,0.0
202407148089745,0,18,0.0
202407148089750,0,5,0.0
202407148089754,0,11,0.0
202407148089759,0,7,0.0
202407148089762,0,32,0.0
202407148089765,0,2,0.0
202407148089770,0,13,0.0
202407148089773,0,12,0.0
202407148089776,0,2,0.0
202407148089781,0,6,0.0
202407148089784,0,2,0.0
202407148089792,0,1,0.0
202407148089795,0,12,0.0
202407148089798,0,1,0.0
202407148089803,0,7,0.0
202407148089806,0,2,0.0
202407148089809,0,4,0.0
202407148089814,0,11,0.0
202407148089817,0,11,0.0
202407148089820,0,1,0.0
202407148089823,0,13,0.0
202407148089826,0,2,0.0
202407148089829,0,16,0.0
202407148089832,0,6,0.0
202407148089838,0,7,0.0
202407148089841,0,14,0.0
202407148089844,0,12,0.0
202407148089847,13,13,100.0
202407148089850,0,2,0.0
202407148089853,0,1,0.0
202407148089856,0,2,0.0
202407148089859,0,11,0.0
202407148089863,0,3,0.0
202407148089866,0,7,0.0
202407148089869,0,4,0.0
202407148089872,0,1,0.0
202407148089875,0,6,0.0
202407148089878,0,1,0.0
202407148089881,0,8,0.0
202407148089884,0,3,0.0
202407148089887,0,7,0.0
202407148089890,0,1,0.0
202407148089893,0,3,0.0
202407148089896,0,15,0.0
202407148089899,0,1,0.0
202407148089902,0,9,0.0
202407148089905,0,1,0.0
202407148089911,0,15,0.0
202407148089917,0,1,0.0
202407148089920,0,3,0.0
202407148089929,0,12,0.0
202407148089932,0,2,0.0
202407148089935,0,7,0.0
202407148089938,0,2,0.0
202407148089941,0,1,0.0
202407148089944,0,1,0.0
202407148089947,0,10,0.0
202407148089950,0,3,0.0
202407148089953,0,32,0.0
202407148089961,0,1,0.0
202407148089967,0,1,0.0
202407148089988,0,3,0.0
202407148089994,0,5,0.0
202407148090012,0,1,0.0
202407148090018,0,16,0.0
202407148090036,0,2,0.0
202407148090042,0,1,0.0
202407148090075,0,2,0.0
202407148090085,0,1,0.0
202407148090095,0,1,0.0
202407148090135,0,5,0.0
202407148090140,0,1,0.0
202407148090172,0,5,0.0
202407148090175,0,2,0.0
202407148090185,0,3,0.0
202407148090197,0,1,0.0
202407148090209,0,2,0.0
202407148090212,0,2,0.0
202407148090221,0,2,0.0
202407148090224,0,14,0.0
202407148090236,0,4,0.0
202407148090245,0,8,0.0
202407148090248,0,2,0.0
202407148090269,0,11,0.0
202407148090272,0,2,0.0
202407148090281,0,2,0.0
202407148090284,0,9,0.0
202407148090305,0,3,0.0
202407148090308,0,3,0.0
202407148090317,0,3,0.0
202407148090320,0,7,0.0
202407148090332,0,5,0.0
202407148090341,0,3,0.0
202407148090344,0,1,0.0
202407148090354,24,24,100.0
202407148090357,0,13,0.0
202407148090360,13,13,100.0
202407148090363,0,15,0.0
202407148090366,0,2,0.0
202407148090369,0,35,0.0
202407148090372,0,10,0.0
202407148090378,0,12,0.0
202407148090384,0,6,0.0
202407148090390,0,1,0.0
202407148090393,0,22,0.0
202407148090396,0,6,0.0
202407148090399,0,6,0.0
202407148090402,0,5,0.0
202407148090405,0,15,0.0
202407148090408,0,41,0.0
202407148090414,0,1,0.0
202407148090417,0,1,0.0
202407148090420,0,12,0.0
202407148090426,0,14,0.0
202407148090429,0,8,0.0
202407148090432,0,4,0.0
202407148090435,0,4,0.0
202407148090438,0,21,0.0
202407148090441,0,5,0.0
202407148090444,0,2,0.0
202407148090453,0,9,0.0
202407148090456,0,4,0.0
202407148090459,0,4,0.0
202407148090462,0,13,0.0
202407148090465,0,23,0.0
202407148090468,0,3,0.0
202407148090471,0,17,0.0
202407148090474,0,9,0.0
202407148090477,0,16,0.0
202407148090480,0,10,0.0
202407148090483,0,22,0.0
202407148090488,0,10,0.0
202407148090493,0,3,0.0
202407148090498,0,9,0.0
202407148090503,0,11,0.0
202407148090544,0,3,0.0
202407148090545,0,8,0.0
202407148090547,0,2,0.0
202407148090548,0,5,0.0
202407148090551,0,2,0.0
202407148090556,0,18,0.0
202407148090560,0,28,0.0
202407148090564,0,11,0.0
202407148090566,0,6,0.0
202407148090571,0,1,0.0
202407148090577,0,1,0.0
202407148090578,0,1,0.0
202407148090583,0,23,0.0
202407148090584,0,9,0.0
202407148090589,0,14,0.0
202407148090590,0,7,0.0
202407148090595,0,17,0.0
202407148090600,0,3,0.0
202407148090610,0,6,0.0
202407148090615,0,20,0.0
202407148090620,0,2,0.0
202407148090624,0,3,0.0
202407148090629,0,3,0.0
202407148090639,0,20,0.0
202407148090644,0,6,0.0
202407148090649,0,11,0.0
202407148090659,0,3,0.0
202407148090664,0,2,0.0
202407148090669,0,13,0.0
202407148090673,0,12,0.0
202407148090678,0,1,0.0
202407148090682,0,2,0.0
202407148090686,0,5,0.0
202407148090690,0,15,0.0
202407148090698,0,11,0.0
202407148090702,0,1,0.0
202407148090706,0,1,0.0
202407148090710,0,15,0.0
202407148090714,0,12,0.0
202407148090718,0,5,0.0
202407148090722,0,23,0.0
202407148090727,0,28,0.0
202407148090730,0,8,0.0
202407148090736,0,12,0.0
202407148090739,0,2,0.0
202407148090742,0,3,0.0
202407148090745,0,1,0.0
202407148090748,0,20,0.0
202407148090751,0,2,0.0
202407148090754,0,7,0.0
202407148090757,0,3,0.0
202407148090761,0,28,0.0
202407148090764,0,34,0.0
202407148090770,0,4,0.0
202407148090773,0,15,0.0
202407148090776,0,1,0.0
202407148090779,0,11,0.0
202407148090782,0,16,0.0
202407148090785,0,1,0.0
202407148090791,0,6,0.0
202407148090794,0,1,0.0
202407148090797,0,1,0.0
202407148090800,0,21,0.0
202407148090803,0,2,0.0
202407148090806,0,7,0.0
202407148090809,0,33,0.0
202407148090814,0,2,0.0
202407148090819,0,28,0.0
202407148090824,0,9,0.0
202407148090829,0,18,0.0
202407148090834,0,1,0.0
202407148090839,0,15,0.0
202407148090844,0,3,0.0
202407148090849,0,14,0.0
202407148090854,0,3,0.0
202407148090859,0,10,0.0
202407148090864,0,17,0.0
202407148090869,0,14,0.0
202407148090874,0,5,0.0
202407148090879,0,18,0.0
202407148090884,0,3,0.0
202407148090888,0,2,0.0
202407148090892,21,40,52.5
202407148090896,0,23,0.0
202407148090902,0,1,0.0
202407148090910,0,5,0.0
202407148090917,0,31,0.0
202407148090922,0,3,0.0
202407148090925,0,16,0.0
202407148090928,0,6,0.0
202407148090931,0,10,0.0
202407148090934,0,28,0.0
202407148090937,0,27,0.0
202407148090940,0,15,0.0
202407148090943,0,14,0.0
202407148090946,0,9,0.0
202407148090949,0,2,0.0
202407148090953,0,23,0.0
202407148090955,0,1,0.0
202407148090958,0,10,0.0
202407148090962,0,6,0.0
202407148090965,0,6,0.0
202407148090967,0,4,0.0
202407148090970,0,3,0.0
202407148090974,0,27,0.0
202407148091466,0,14,0.0
202407148091471,0,16,0.0
202407148091474,0,14,0.0
202407148091479,0,21,0.0
202407148091482,0,24,0.0
202407148091487,0,2,0.0
202407148091490,0,2,0.0
202407148091494,0,2,0.0
202407148091497,0,2,0.0
202407148091500,0,1,0.0
202407148091509,0,2,0.0
202407148091512,0,2,0.0
202407148091518,0,2,0.0
202407148091521,0,3,0.0
202407148091524,0,7,0.0
202407148091527,0,1,0.0
202407148091530,0,1,0.0
202407148091536,0,2,0.0
202407148091539,0,4,0.0
202407148091542,0,2,0.0
202407148091545,0,1,0.0
202407148091551,0,7,0.0
202407148091554,0,12,0.0
202407148091557,0,3,0.0
202407148091560,0,10,0.0
202407148091569,0,3,0.0
202407148091572,0,5,0.0
202407148091575,0,2,0.0
202407148091582,0,2,0.0
202407148091585,0,1,0.0
202407148091590,0,1,0.0
202407148091598,0,1,0.0
202407148091601,0,2,0.0
202407148091609,0,2,0.0
202407148091614,0,12,0.0
202407148091617,0,1,0.0
202407148091620,0,1,0.0
202407148091625,0,2,0.0
202407148091628,0,2,0.0
202407148091634,0,2,0.0
202407148091637,0,1,0.0
202407148091640,0,9,0.0
202407148091643,0,3,0.0
202407148091646,0,1,0.0
202407148091649,0,3,0.0
202407148091652,0,8,0.0
202407148091655,0,1,0.0
202407148091658,0,2,0.0
202407148091661,0,2,0.0
202407148091664,0,5,0.0
202407148091667,0,1,0.0
202407148091670,0,2,0.0
202407148091673,0,15,0.0
202407148091676,0,2,0.0
202407148091680,0,10,0.0
202407148091681,0,15,0.0
202407148091705,0,1,0.0
202407148091858,0,12,0.0
202407148091859,0,2,0.0
202407148091862,0,1,0.0
202407148091866,0,6,0.0
202407148091872,0,3,0.0
202407148091875,0,5,0.0
202407148091878,0,1,0.0
202407148091914,0,1,0.0
202407148091939,0,10,0.0
202407148091942,0,2,0.0
202407148091943,0,8,0.0
202407148091946,0,5,0.0
202407148091962,0,1,0.0
202407148091966,0,1,0.0
202407148091970,0,6,0.0
202407148091974,0,14,0.0
202407148091977,0,2,0.0
202407148091980,0,9,0.0
202407148091989,0,3,0.0
202407148091992,0,1,0.0
202407148091996,0,1,0.0
202407148091999,0,1,0.0
202407148092003,0,16,0.0
202407148092006,0,5,0.0
202407148092010,0,1,0.0
202407148092014,0,1,0.0
202407148092018,0,2,0.0
202407148092021,0,11,0.0
202407148092027,0,15,0.0
202407148092031,0,60,0.0
202407148092035,0,4,0.0
202407148092039,0,3,0.0
202407148092043,0,17,0.0
202407148092046,0,3,0.0
202407148092049,0,6,0.0
202407148092052,0,9,0.0
202407148092055,0,9,0.0
202407148092058,0,8,0.0
202407148092061,0,3,0.0
202407148092064,0,17,0.0
202407148092067,0,1,0.0
202407148092070,0,29,0.0
202407148092073,0,1,0.0
202407148092076,0,2,0.0
202407148092079,0,35,0.0
202407148092082,0,9,0.0
202407148092085,0,2,0.0
202407148092091,0,13,0.0
202407148092097,0,2,0.0
202407148092098,0,9,0.0
202407148092233,36,36,100.0
202407148092267,18,18,100.0
202407148092277,4,4,100.0
202407148092343,35,35,100.0
202407148092348,18,18,100.0
202407148092366,0,2,0.0
202407148092413,0,4,0.0
202407148092418,0,1,0.0
202407148092431,4,6,66.66666666666666
202407148092441,0,6,0.0
202407148092563,0,1,0.0
202407148092578,0,1,0.0
202407148092579,12,12,100.0
202407148092646,0,1,0.0
202407148092652,0,2,0.0
202407148092664,0,1,0.0
202407148092682,0,3,0.0
202407148092712,0,1,0.0
202407148092730,0,2,0.0
202407148092742,0,4,0.0
202407148092748,0,1,0.0
202407148092760,0,1,0.0
202407148092778,0,5,0.0
202407148092790,0,4,0.0
202407148092808,0,3,0.0
202407148092818,0,4,0.0
202407148092835,0,7,0.0
202407148092840,0,1,0.0
202407148092850,0,2,0.0
202407148092859,0,4,0.0
202407148092865,0,1,0.0
202407148092877,0,1,0.0
202407148092907,0,1,0.0
202407148092925,0,3,0.0
202407148092955,0,4,0.0
202407148092961,0,2,0.0
202407148092985,0,4,0.0
202407148093009,0,1,0.0
202407148093020,0,2,0.0
202407148093073,0,1,0.0
202407148093088,0,1,0.0
202407148093093,0,2,0.0
202407148093105,0,3,0.0
202407148093123,0,1,0.0
202407148093135,0,3,0.0
202407148093141,0,1,0.0
202407148093147,0,4,0.0
202407148093165,0,1,0.0
202407148093171,0,2,0.0
202407148093177,0,1,0.0
202407148093213,0,5,0.0
202407148093225,0,9,0.0
202407148093231,0,1,0.0
202407148093237,0,2,0.0
202407148093278,0,3,0.0
202407148093288,0,6,0.0
202407148093298,0,2,0.0
202407148093303,0,2,0.0
202407148093308,0,1,0.0
202407148093314,0,7,0.0
202407148093320,0,3,0.0
202407148093332,0,2,0.0
202407148093338,0,7,0.0
202407148093344,0,1,0.0
202407148093350,0,3,0.0
202407148093362,0,2,0.0
202407148093368,0,1,0.0
202407148093374,0,1,0.0
202407148093380,0,1,0.0
202407148093386,0,1,0.0
202407148093398,0,3,0.0
202407148093404,0,1,0.0
202407148093410,0,5,0.0
202407148093416,0,1,0.0
202407148093422,0,1,0.0
202407148093434,0,1,0.0
202407148094394,9,26,34.61538461538461
202407148094399,0,2,0.0
202407148094401,0,8,0.0
202407148094404,0,2,0.0
202407148094407,0,2,0.0
202407148094410,0,2,0.0
202407148094413,0,82,0.0
202407148094416,0,37,0.0
202407148094419,0,2,0.0
202407148094422,0,5,0.0
202407148094425,0,5,0.0
202407148094428,13,18,72.22222222222221
202407148094431,0,15,0.0
202407148094433,0,4,0.0
202407148094436,0,11,0.0
202407148094438,0,5,0.0
202407148094444,15,29,51.724137931034484
202407148094448,0,5,0.0
202407148094451,0,1,0.0
202407148094458,0,2,0.0
202407148094461,0,8,0.0
202407148094464,15,27,55.55555555555556
202407148094467,7,11,63.63636363636363
202407148094470,0,8,0.0
202407148094474,0,4,0.0
202407148094477,0,4,0.0
202407148094480,0,2,0.0
202407148094485,0,4,0.0
202407148094496,0,9,0.0
202407148094502,0,1,0.0
202407148094512,0,25,0.0
202407148094515,0,6,0.0
202407148094518,0,7,0.0
202407148094521,0,1,0.0
202407148094524,0,2,0.0
202407148094527,0,4,0.0
202407148094530,0,5,0.0
202407148094536,0,11,0.0
202407148094539,0,2,0.0
202407148094542,0,5,0.0
202407148094545,0,2,0.0
202407148094548,0,1,0.0
202407148094553,0,3,0.0
202407148094557,0,6,0.0
202407148094561,0,3,0.0
202407148094565,0,3,0.0
202407148094568,0,2,0.0
202407148094571,0,3,0.0
202407148094574,0,2,0.0
202407148094578,0,4,0.0
202407148094596,0,12,0.0
202407148094599,0,2,0.0
202407148094626,0,1,0.0
202407148094630,0,1,0.0
202407148094649,0,1,0.0
202407148094657,0,13,0.0
202407148094662,0,2,0.0
202407148094664,0,15,0.0
202407148094667,0,10,0.0
202407148094672,0,1,0.0
202407148094675,0,9,0.0
202407148094678,0,1,0.0
202407148094683,0,4,0.0
202407148094686,0,20,0.0
202407148094692,0,6,0.0
202407148094695,0,1,0.0
202407148094703,0,2,0.0
202407148094705,0,5,0.0
202407148094708,0,6,0.0
202407148094713,0,10,0.0
202407148094715,0,22,0.0
202407148094725,0,3,0.0
202407148094731,0,7,0.0
202407148094734,0,1,0.0
202407148094737,0,3,0.0
202407148094740,0,5,0.0
202407148094743,0,1,0.0
202407148094746,0,6,0.0
202407148094755,0,5,0.0
202407148094759,0,4,0.0
202407148094764,0,9,0.0
202407148094772,0,14,0.0
202407148094775,0,20,0.0
202407148094778,0,12,0.0
202407148094781,0,5,0.0
202407148094784,0,18,0.0
202407148094787,0,19,0.0
202407148094790,0,1,0.0
202407148094793,0,1,0.0
202407148094796,0,15,0.0
202407148094799,0,8,0.0
202407148094802,0,2,0.0
202407148094805,0,1,0.0
202407148094808,0,3,0.0
202407148094811,0,1,0.0
202407148094814,0,7,0.0
202407148094818,18,24,75.0
202407148094821,0,20,0.0
202407148094824,0,7,0.0
202407148094829,0,8,0.0
202407148094833,0,10,0.0
202407148094836,0,2,0.0
202407148094840,0,15,0.0
202407148094843,0,6,0.0
202407148094847,0,7,0.0
202407148094850,0,10,0.0
202407148094869,0,5,0.0
202407148094873,0,2,0.0
202407148094876,0,11,0.0
202407148094879,0,1,0.0
202407148094882,0,5,0.0
202407148094888,0,3,0.0
202407148094891,0,1,0.0
202407148094894,0,5,0.0
202407148094897,0,6,0.0
202407148094904,0,3,0.0
202407148094911,0,3,0.0
202407148094920,0,1,0.0
202407148094923,0,1,0.0
202407148094926,0,2,0.0
202407148094928,0,1,0.0
202407148094934,0,1,0.0
202407148094940,0,2,0.0
202407148094946,0,10,0.0
202407148094953,0,2,0.0
202407148094956,0,7,0.0
202407148094960,0,4,0.0
202407148095055,0,9,0.0
202407148095058,0,2,0.0
202407148095061,0,11,0.0
202407148095064,0,3,0.0
202407148095067,0,5,0.0
202407148095070,0,1,0.0
202407148095073,0,1,0.0
202407148095076,0,6,0.0
202407148095079,3,4,75.0
202407148095082,0,1,0.0
202407148095085,0,5,0.0
202407148095088,0,1,0.0
202407148095091,0,2,0.0
202407148095094,0,1,0.0
202407148095097,0,1,0.0
202407148095100,0,4,0.0
202407148095103,0,1,0.0
202407148095109,0,2,0.0
202407148095113,0,4,0.0
202407148095116,0,2,0.0
202407148095119,0,1,0.0
202407148095125,0,2,0.0
202407148095128,0,3,0.0
202407148095131,0,10,0.0
202407148095134,0,7,0.0
202407148095137,0,1,0.0
202407148095154,0,1,0.0
202407148095159,0,1,0.0
202407148095163,0,3,0.0
202407148095171,0,16,0.0
