TiplocCode,StationName,Latitude,Longitude
LTNBZRD,Leighton Buzzard Rail Station,51.91630408676685,-0.6770073066884494
BAGSHOT,Bagshot Rail Station,51.36436581612374,-0.688661928059809
GTHM,Grantham Rail Station,52.90647073956551,-0.6424502458758082
TAPLOW,Taplow Rail Station,51.523560681859685,-0.6813703999430555
ASCOT,Ascot Rail Station,51.406241950095556,-0.6758331869523829
CHDNGTN,Cheddington Rail Station,51.85791656028049,-0.6621518038479561
WOBURNS,Woburn Sands Rail Station,52.01814986863975,-0.6540839738135129
WANBRO,Wanborough Rail Station,51.24452156805806,-0.6675877310602122
KRTNLND,Kirton Lindsey Rail Station,53.48483832291223,-0.5939133724222259
BOGNORR,Bognor Regis Rail Station,50.78655733047123,-0.6761782194110173
HYKEHAM,Hykeham Rail Station,53.19500342148981,-0.6001964124133025
BROUGH,Brough Rail Station,53.72695881374234,-0.578724169706187
ASPLEYG,Aspley Guise Rail Station,52.02123516948094,-0.6323344409616796
BCNSFLD,Beaconsfield Rail Station,51.61128954359219,-0.6438222162263079
BNHAM,Burnham (Berks) Rail Station,51.523503825628104,-0.6463737570870318
WITLEY,Witley Rail Station,51.13316026500489,-0.6457829853517022
TRING,Tring Rail Station,51.800739478578116,-0.6224393441901328
BRKWOOD,Brookwood Rail Station,51.303756220960004,-0.6357478352694537
SUNNGDL,Sunningdale Rail Station,51.391938710201664,-0.6330406709602633
MLFORD,Milford (Surrey) Rail Station,51.16331755914512,-0.6369483179550477
BRHM,Barnham Rail Station,50.8309048022193,-0.6396798904972953
AMERSHM,Amersham Rail Station,51.67420410764579,-0.6075960755771106
SEERGRN,Seer Green Rail Station,51.609843067816094,-0.6078184825015845
RIDGMNT,Ridgmont Rail Station,52.02640116983884,-0.5945569689980882
WINDSEC,Windsor & Eton Central Rail Station,51.4832662177257,-0.6103798876809945
GDLMING,Godalming Rail Station,51.186584909864415,-0.6188622683762123
WSORAER,Windsor & Eton Riverside Rail Station,51.48564844925252,-0.6065340034132299
LINCLNC,Lincoln Central Rail Station,53.22608552596728,-0.5399218837126869
FRNCMB,Farncombe Rail Station,51.197152135900375,-0.6045488162159405
SLOUGH,Slough Rail Station,51.511878712892454,-0.5915103780497466
LNGCROS,Longcross Rail Station,51.38517113546807,-0.5945699463702322
ANCASTR,Ancaster Rail Station,52.98768572348991,-0.535623671798319
FERRIBY,Ferriby Rail Station,53.71715298799266,-0.5078304109258123
DATCHET,Datchet Rail Station,51.483075168726074,-0.5794218494781322
LDLNGTN,Lidlington Rail Station,52.04153478723935,-0.5589283397391295
WRPLSDN,Worplesdon Rail Station,51.28901574566068,-0.5825781534228123
GUILDFD,Guildford Rail Station,51.23696848083079,-0.580424980638098
BERKHMD,Berkhamsted Rail Station,51.76313216723781,-0.5620129208765485
CHLFNAL,Chalfont & Latimer Rail Station,51.668106745363765,-0.5605263377609729
VRGNWTR,Virginia Water Rail Station,51.4018004684318,-0.5621737886428134
SUNYMDS,Sunnymeads Rail Station,51.47028659931494,-0.5593741785705934
GERRDSX,Gerrards Cross Rail Station,51.5890213008588,-0.5552753623188122
SHALFD,Shalford (Surrey) Rail Station,51.214321263682166,-0.5668037229681923
FORD,Ford Rail Station,50.82939208303917,-0.57840997027205
LRDGFD,London Road (Guildford) Rail Station,51.240648001600206,-0.5650689163788213
BRGG,Brigg Rail Station,53.54914349232572,-0.4861246968877611
WOKING,Woking Rail Station,51.31846764402424,-0.556959642921691
MLBRKB,Millbrook (Beds) Rail Station,52.05383499061871,-0.5327030595590727
EGHAM,Egham Rail Station,51.42964507318035,-0.5465121746536674
LANGLEY,Langley (Berks) Rail Station,51.5080605965036,-0.5417561103550448
WRYSBRY,Wraysbury Rail Station,51.4577066699083,-0.5419218460248477
STWRTBY,Stewartby Rail Station,52.069077990642285,-0.5206921830848346
ARUNDEL,Arundel Rail Station,50.84821310440477,-0.546174240939595
LTLHMPT,Littlehampton Rail Station,50.810107172124134,-0.5459947680121664
KMPSTNH,Kempston Hardwick Rail Station,52.09221666478257,-0.5039137778727273
CHRW,Chorleywood Rail Station,51.654246924264214,-0.518320004806697
AMLY,Amberley Rail Station,50.89667830065801,-0.5419923503971612
DRIFILD,Driffield Rail Station,54.00152657256741,-0.43466495071901995
DENHMGC,Denham Golf Club Rail Station,51.580595972106785,-0.5177866249560912
HTNCRNS,Hutton Cranswick Rail Station,53.955853433708185,-0.4338615333287635
BRTHMBR,Barton-on-Humber Rail Station,53.68891703284273,-0.4434366772838455
HESSLE,Hessle Rail Station,53.717436414010955,-0.44182314275035117
STAMFD,Stamford Rail Station,52.647830340706,-0.4801151782464305
CHLWTH,Chilworth Rail Station,51.215211459183486,-0.5248240802194578
SEAMER,Seamer Rail Station,54.240750320083485,-0.4170297850996775
FLITWCK,Flitwick Rail Station,52.003640384691415,-0.49525781675140085
HRLG,Harlington (Beds) Rail Station,51.9620603772902,-0.4956898852912933
ARRAM,Arram Rail Station,53.88434209145581,-0.4265700735531442
RAUCEBY,Rauceby Rail Station,52.98520290366814,-0.45660614992475246
IVER,Iver Rail Station,51.508501120337876,-0.5067259733134412
CHTSEY,Chertsey Rail Station,51.38706715613476,-0.5093165697690571
BEVERLY,Beverley Rail Station,53.8422719188423,-0.4229800684944516
SCARBRO,Scarborough Rail Station,54.27979029300972,-0.40570300455584574
STAINES,Staines Rail Station,51.43245370892904,-0.5031644769983019
BEDFDM,Bedford Rail Station,52.13618568907434,-0.47944232322901875
WBYFLET,West Byfleet Rail Station,51.339224037666085,-0.5054851726089714
DENHAM,Denham Rail Station,51.578835552943865,-0.4974367981894845
PULBRO,Pulborough Rail Station,50.957357174514115,-0.5165577525057318
HEMLHMP,Hemel Hempstead Rail Station,51.7423312882388,-0.4907737671768171
CLANDON,Clandon Rail Station,51.264003549627546,-0.502766053321672
HTRWTM5,Heathrow Terminal 5 Rail Station,51.470050850702975,-0.4905889908549646
BESJOHN,Bedford St Johns Rail Station,52.12947647952497,-0.46750097205227154
HTRBUS5,Heathrow Airport Terminal 5,51.47124908605087,-0.48936879551015766
CTTGHM,Cottingham Rail Station,53.78164732888397,-0.40643392573243126
BNTBY,Barnetby Rail Station,53.57511939302692,-0.409679649397092
ADLESTN,Addlestone Rail Station,51.373043960205095,-0.484456741882888
RCKMNSW,Rickmansworth Rail Station,51.64024508159774,-0.47328247137920704
BYFLANH,Byfleet & New Haw Rail Station,51.34979494285885,-0.48138971277607
NAFERTN,Nafferton Rail Station,54.01122104158571,-0.3860760200018713
WDRYTON,West Drayton Rail Station,51.51005322358918,-0.4722342602578914
LEAGRVE,Leagrave Rail Station,51.905157310725386,-0.4585025979419626
BARWHVN,Barrow Haven Rail Station,53.697419320836076,-0.3929551829637948
APSLEY,Apsley Rail Station,51.7325200710795,-0.4629347574384129
ANGMRNG,Angmering Rail Station,50.81657358784917,-0.4893939652737336
ASFDMSX,Ashford (Surrey) Rail Station,51.43650549600705,-0.46807094108766234
SLEFD,Sleaford Rail Station,52.99547144749184,-0.4103469354690156
HTRWAPT,Heathrow Terminals 1-3 Rail Station,51.471403981841625,-0.4543326445013634
WEYBDGB,Weybridge Rail Station,51.36176958706703,-0.45773862039294055
WEYBDGE,Weybridge Rail Station,51.36176939806932,-0.4577242628521215
HTRWCBS,Heathrow Airport Central Bus Stn (Rail-Air),51.47109370728151,-0.45330645809706055
MTHRNGH,Metheringham Rail Station,53.138878248986536,-0.3914530923292364
HTRWTE4,Heathrow Terminal 4 (Rail-Air),51.45932898922862,-0.4469675221982602
KLGL,Kings Langley Rail Station,51.706354186360386,-0.4384218962195485
HTRWTM4,Heathrow Terminal 4 Rail Station,51.45826595488759,-0.4454634223074289
SHEPRTN,Shepperton Rail Station,51.39680307438824,-0.4467858551331331
NHOL,New Holland Rail Station,53.701919650538805,-0.36021338849669937
WRUISLP,West Ruislip Rail Station,51.56975677934497,-0.43776770233707335
RSKNGTN,Ruskington Rail Station,53.041461282869335,-0.3807621312744293
BILSHST,Billingshurst Rail Station,51.01520275924693,-0.4503021803389208
GOMSHAL,Gomshall Rail Station,51.21939682149202,-0.4418521423083522
HULL,Hull Rail Station,53.744148798441266,-0.34567997779049364
UHALIFD,Upper Halliford Rail Station,51.41306552616969,-0.43090574452308067
HRSLEY,Horsley Rail Station,51.27934527229255,-0.43540862314441936
LUTON,Luton Rail Station,51.882303167755396,-0.41404016809500005
HAYESAH,Hayes & Harlington Rail Station,51.503093911917695,-0.42068350296222895
GOXHILL,Goxhill Rail Station,53.676701100417155,-0.33712043901979255
HUNMNBY,Hunmanby Rail Station,54.173924198394026,-0.31455676698488566
SUNBURY,Sunbury Rail Station,51.4183114966364,-0.4177826265248989
EFNGHMJ,Effingham Junction Rail Station,51.291493628519035,-0.4199653668132803
WONT,Walton-on-Thames Rail Station,51.37292936667947,-0.41463498659336323
GORNGBS,Goring-by-Sea Rail Station,50.817719497143734,-0.43308306484176945
LUTOAPY,Luton Airport Parkway Rail Station,51.87243587338223,-0.39588096350906565
FELTHAM,Feltham Rail Station,51.4478966771143,-0.40983818934890004
KMPTNPK,Kempton Park Rail Station,51.42098144575153,-0.40975128243433084
MKTR,Market Rasen Rail Station,53.38391106286654,-0.33689876531655705
THABBEY,Thornton Abbey Rail Station,53.65430093233331,-0.3230214379115816
WATFJDC,Watford Junction Rail Station,51.66352740085712,-0.39651700254225947
WATFDJ,Watford Junction Rail Station,51.66390597737801,-0.395925262955667
SRUISLP,South Ruislip Rail Station,51.55691858400807,-0.399259097443775
WATFDHS,Watford High Street Rail Station,51.65265326607074,-0.39171112710533923
FILEY,Filey Rail Station,54.209856747261775,-0.2938493440252601
WATFDN,Watford North Rail Station,51.675702339801894,-0.38992575648309885
BUSHYDC,Bushey Rail Station,51.64574960767196,-0.3853212188520681
CRPNDPK,Carpenders Park Rail Station,51.628349457430645,-0.38593905949921264
BUSHEY,Bushey Rail Station,51.64557988260472,-0.3847491060313643
GRSTH,Garston (Herts) Rail Station,51.68661406840466,-0.3817411629367939
DRNGTOS,Durrington-on-Sea Rail Station,50.81752613881422,-0.41146865739193156
HERSHAM,Hersham Rail Station,51.376810342783266,-0.3899592141970597
CBHMSDA,Cobham & Stoke d'Abernon Rail Station,51.318099031873295,-0.3893463233499228
ULCEBY,Ulceby Rail Station,53.61919914235036,-0.3008267183971536
STHALL,Southall Rail Station,51.50595490216412,-0.37861032391804883
BOOKHAM,Bookham Rail Station,51.28873695142149,-0.38402063500301165
HTCHEND,Hatch End Rail Station,51.60941523682839,-0.3686013929604325
HAMPTON,Hampton (London) Rail Station,51.415932675024465,-0.37211891469254504
WWRTHNG,West Worthing Rail Station,50.81835220201009,-0.3929851530779011
BCWD,Bricket Wood Rail Station,51.7054262006335,-0.3591149907449293
HRPNDN,Harpenden Rail Station,51.81464320534835,-0.35148047993733933
NTHOLTP,Northolt Park Rail Station,51.55753798121011,-0.35946589432891757
HEDSTNL,Headstone Lane Rail Station,51.60264729216531,-0.3572197932247703
HOUNSLW,Hounslow Rail Station,51.461944426983095,-0.3622769066165579
OXSHOTT,Oxshott Rail Station,51.33639411489743,-0.3624192726365395
WHTTON,Whitton Rail Station,51.44960558469605,-0.3576813668712167
HOWWOOD,How Wood (Herts) Rail Station,51.71774044317431,-0.3446704043074198
WORTHNG,Worthing Rail Station,50.818497117020634,-0.3761714166303051
STALBNA,St Albans Abbey Rail Station,51.744731713855636,-0.34256867339300423
HABRO,Habrough Rail Station,53.60607459759895,-0.269461271654369
HCKNGTN,Heckington Rail Station,52.97731608493918,-0.29394438599650496
ESHER,Esher Rail Station,51.37988940011287,-0.35333778969579244
PKST,Park Street Rail Station,51.72545653594173,-0.3402765207413899
CHRSTSH,Christs Hospital Rail Station,51.05068429640506,-0.363556291373942
GFORD,Greenford Rail Station,51.54232962081559,-0.34583715491403744
FULWELL,Fulwell Rail Station,51.43393341421943,-0.3494675588191209
CLYGATE,Claygate Rail Station,51.361212307899656,-0.3482477468461653
HAROOTH,Harrow-on-the-Hill Rail Station,51.579183923547404,-0.33722539069503643
HCRT,Hampton Court Rail Station,51.402553967619745,-0.3427476826356699
HANWELL,Hanwell Rail Station,51.51183324795775,-0.3385834563452943
HROW,Harrow & Wealdstone Rail Station,51.59216698891278,-0.33457143001593115
HROWDC,Harrow & Wealdstone Rail Station,51.59217597643333,-0.3345711013196286
SDBRYHH,Sudbury Hill Harrow Rail Station,51.55846367887882,-0.33580284222242796
SGFORD,South Greenford Rail Station,51.53374778098743,-0.33670435653880165
STRWBYH,Strawberry Hill Rail Station,51.43896126913816,-0.339358419114541
STALBCY,St Albans City Rail Station,51.75047146780483,-0.3275382571633064
HNCHLYW,Hinchley Wood Rail Station,51.374996569460215,-0.3405244926551983
ISLEWTH,Isleworth Rail Station,51.47476112117138,-0.33690675606109216
TDITTON,Thames Ditton Rail Station,51.38909531323986,-0.33915213949183687
CBARPAR,Castle Bar Park Rail Station,51.522928803460005,-0.33154889242856944
DRAYGRN,Drayton Green Rail Station,51.51661492422732,-0.33019420435920216
EWRTHNG,East Worthing Rail Station,50.82164345114522,-0.35489370445378954
DRKGW,Dorking West Rail Station,51.236224265451725,-0.3399785127243193
TEDNGTN,Teddington Rail Station,51.42447898062376,-0.3327059432468008
TWCKNHM,Twickenham Rail Station,51.45002946849837,-0.330393774328372
LETHRHD,Leatherhead Rail Station,51.29881610952148,-0.33323192935488827
SYONLA,Syon Lane Rail Station,51.481783271271716,-0.3248418679834648
RADLETT,Radlett Rail Station,51.68518629252201,-0.31724373152153196
OCKLYAC,Ockley Rail Station,51.15151024535434,-0.33601366255253545
WEALING,West Ealing Rail Station,51.51350381123597,-0.3201332376271633
KTON,Kenton Rail Station,51.58179984130422,-0.31698088367761995
BOXHAWH,Box Hill & Westhumble Rail Station,51.25401014469607,-0.3284899055727665
STMGTS,St Margarets (London) Rail Station,51.45523433599467,-0.3202004534707144
SDBRYHR,Sudbury & Harrow Road Rail Station,51.55439677326916,-0.3154681663009671
DEPDENE,Dorking Deepdene Rail Station,51.238802478970015,-0.32464313832775377
DORKING,Dorking Rail Station,51.24092812956837,-0.32425073488344447
WARNHAM,Warnham Rail Station,51.09290037769465,-0.3294641249853975
SKENTON,South Kenton Rail Station,51.570212276221774,-0.3084624002610995
HAMWICK,Hampton Wick Rail Station,51.41452278413552,-0.31248949184412456
BNTFORD,Brentford Rail Station,51.487545206873016,-0.3096509489746287
HLMW,Holmwood Rail Station,51.18119400408076,-0.32080894164065993
NWEMBLY,North Wembley Rail Station,51.56259414690466,-0.30398407438141134
SNDY,Sandy Rail Station,52.12473207431137,-0.28119040231298614
HORSHAM,Horsham Rail Station,51.06606325684371,-0.31926945149913594
CHSSS,Chessington South Rail Station,51.35654860981728,-0.3081575272652315
BRDLNGT,Bridlington Rail Station,54.08412968846535,-0.19872033988652846
EALINGB,Ealing Broadway Rail Station,51.51483975607864,-0.30175172174528503
ASHD,Ashtead Rail Station,51.31787208783334,-0.3075717168599712
RICHMND,Richmond (London) Rail Station,51.46305892266563,-0.301558379573083
RICHNLL,Richmond NLL Rail Station,51.46314671400264,-0.30141116071573176
SURBITN,Surbiton Rail Station,51.39245798610149,-0.3039585153927773
LNCG,Lancing Rail Station,50.82708155237414,-0.32310921868774484
WMBY,Wembley Central Rail Station,51.552323494354916,-0.29643282199604865
WMBYDC,Wembley Central Rail Station,51.55232328504496,-0.29641840570032507
KGSTON,Kingston Rail Station,51.41274954338502,-0.30116574043152194
CHSSN,Chessington North Rail Station,51.364039360571056,-0.30069909133264483
LHVN,Littlehaven Rail Station,51.07974951778975,-0.30798049031881236
PBRO,Peterborough Rail Station,52.574973662974124,-0.24983692861506446
WEMBLSM,Wembley Stadium Rail Station,51.554413906265076,-0.2856082601180759
BEMPTON,Bempton Rail Station,54.127657777386396,-0.18045679312863783
KEWBDGE,Kew Bridge Rail Station,51.489511158671576,-0.2871075822596294
NSHEEN,North Sheen Rail Station,51.46515298689227,-0.2878758451138129
ARLSEY,Arlesey Rail Station,52.026029583182634,-0.2663197911057044
ELTR,Elstree & Borehamwood Rail Station,51.65306766256587,-0.2800814937297041
KEWGRDN,Kew Gardens Rail Station,51.47707164178391,-0.2850535461206152
BIGLSWD,Biggleswade Rail Station,52.084678173760345,-0.26118714599812926
HITCHIN,Hitchin Rail Station,51.95328085428701,-0.2634807965414083
NRBITON,Norbiton Rail Station,51.4123559531651,-0.2840249849373234
STNBGPK,Stonebridge Park Rail Station,51.544109297943415,-0.2758283843034659
BRLANDS,Berrylands Rail Station,51.399043480858616,-0.2807136217899438
STNEOTS,St Neots Rail Station,52.23156593047183,-0.24741386519461261
GNRSBRY,Gunnersbury Rail Station,51.49167592358728,-0.27528638887449564
TOLWTH,Tolworth Rail Station,51.37685851748929,-0.27946142429549475
SACTON,South Acton Rail Station,51.49969352795187,-0.2701572233288235
SBROUGH,Stallingborough Rail Station,53.58709356410643,-0.18366675081368727
ACTONML,Acton Main Line Rail Station,51.51717844711978,-0.26675639430682957
CHISWCK,Chiswick Rail Station,51.48113491640705,-0.2678351604728598
MRTLKE,Mortlake Rail Station,51.468085127457385,-0.2671056058069552
ACTNCTL,Acton Central Rail Station,51.5087145793624,-0.262970647509951
EPSM,Epsom Rail Station,51.334391024768955,-0.26877763496942875
HARLSDN,Harlesden Rail Station,51.536287440601605,-0.25766753012443244
BTCHWTH,Betchworth Rail Station,51.24818749934568,-0.2669729699535198
MALDENM,Malden Manor Rail Station,51.38472829438685,-0.26127393891710393
MLHB,Mill Hill Broadway Rail Station,51.6130910957873,-0.24923967588388818
NEWMLDN,New Malden Rail Station,51.40407291388797,-0.25593958563082914
BNSBDGE,Barnes Bridge Rail Station,51.47200682099999,-0.2526301890871102
EWELW,Ewell West Rail Station,51.35004315519539,-0.2569865746914083
LTCE,Letchworth Rail Station,51.979962322697176,-0.2292641151153003
FAYGATE,Faygate Rail Station,51.095888923378574,-0.2630186258420345
SHRHMBS,Shoreham-by-Sea (Sussex) Rail Station,50.834425645800984,-0.2717204575978255
SWSHEAD,Swineshead Rail Station,52.969801970943344,-0.18716739078809616
WLSDJHL,Willesden Junction Rail Station,51.532494914568055,-0.24454784781804792
HEALING,Healing Rail Station,53.581797282108454,-0.1606298813658465
WLSDNJL,Willesden Junction Low Level Rail Station,51.53202614197503,-0.2432682798041903
STLEIGH,Stoneleigh Rail Station,51.36339895484947,-0.24866517116297993
HDON,Hendon Rail Station,51.58006625932566,-0.2386740967376182
BARNES,Barnes Rail Station,51.46708438568673,-0.24216424507495365
WRCSTRP,Worcester Park Rail Station,51.38125085314785,-0.2451672658537951
